yt_channel_id (S),yt_published_at (S),yt_track_id (S),yt_track_name (S),spotify_found_time (S),spotify_playlist (S),spotify_uri (S)
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-18T09:07:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmpvMjFCVUwyQkVJ,MikeroBenics - Replika (Never Stop To Eat Mix),2019-11-02T12:58:15.135416+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6rQVso9oT9HDq5UmMOXKIf
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-26T17:34:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnVCSXNFd2E3Wlln,Offworld SE5 - Still (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-26T23:33:36.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlF5Q3lEUlVZTFNF,Surge feat. Sally Strawberry - Cold Air (Drum & Bass Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-27T00:45:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdpN3k1czRLRzkw,BMT vs. Erykah - You Got Me,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-28T06:17:09.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLll6VERQQUs2THdJ,The Mackenzie feat. Jessy - From Here To Eternity (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-28T21:53:28.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmxzSFdaS1ZrRU13,Andromatic - Exit (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-30T05:14:15.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNmaXdkdVZLNHFJ,Subliminal Aurra - Ease The Pressure (Hypnotic Trance Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-31T11:40:22.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjBpOXcyLUJFUXBv,Parallel 9 - Vestras (2005),2019-12-01T05:13:45.340300+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5E32kSIVvmyqVtuWOpFuZY
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-31T12:33:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFmNjgwTTJMRDlR,Redeye - Bec De Corbin (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-01T10:29:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkVTYlo5RTU1bUl3,Massada - See The Light (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-01T11:27:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnpxU2hjZ2J0TUE0,In-World Journey - Anodyne (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-02T03:36:47.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjMzZ1V2aHlEalFr,New Scene - Waves (1992),2019-12-01T05:13:46.480272+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3nFhitJSMiir53nV2ztafg
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-03T08:02:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkdzeDF2TnlBcWZn,Hexagone - Burning Trash Floor (1994),2019-12-01T05:13:47.080205+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5G9sDbTgVyOwBjcHFvw4Qk
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-03T08:53:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLngtU0ROSG5NWkdz,R.D.1 - Eclipse (DSL Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-09T20:39:05.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLklCSDNfUnZMR0FN,EF.3.A - DB Traders (1994),2019-12-01T05:13:47.840177+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6WvQN9TPjy1nYaF5BRbG5f
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-09T21:09:02.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmlKUmJ5d2IwN3VF,Rhythm Invention - Vacillate,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-18T07:32:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm1VQmVDVk82Um9V,Neuro Project - Lovechile' (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-18T08:16:05.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmc5RnpYSkRBNGlr,Taucher & Koma - Happiness (Dr. Atmo Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-22T15:20:20.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjc0LTU1ZDVmWnow,MC B. feat. Daisy Dee - Crazy (Dizzy Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-08-30T07:45:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZqYVdlZ3FfUDlz,Xyphax - T.N. Forces (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-01T11:49:47.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJScWx4TE82QmY0,Tata Box Inhibitors - Stabilizer (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-01T12:45:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmdPN3hvSGoyeU40,Hole In One - Life's Too Short (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-01T15:37:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJZZTVreHE2Wkgw,Digital Connection - Heatwave (Hottest Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-08T08:47:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBvSTZvUlRLU0Vn,Elements Of Trance - A Taste Of Your Own Medicine (The Midi-Evil Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-27T10:36:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjM5ZGhLSS0tcG9J,Audio Science - The Livin' Lite (1996),2019-12-01T05:13:49.940198+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:45VXgmjPRZmBeVDDdZqba5
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-27T11:18:00.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjFSeHQ3V1JFRTIw,Audio Science - Runnin (1997),2019-12-01T05:13:50.540227+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:08RLvfpa4nW0Ke8biWADIj
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-27T11:37:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJ3b2Vjd1VVZ3pF,Audio Science - The Livin' Lite (Unreleased Mix),2019-11-02T12:58:18.688655+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2eR1mI5FJUsU8finaXAoBL
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-28T18:17:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlFFTVFYRlJwa0Fz,House Of Detroit - Move (Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-09-28T18:40:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZjQ0tTMFJMRVRr,The Melody - I Want Your Love (1992),2020-01-23T00:22:54.743661+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5iJKk6LT40x5huBCcNuyiP
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-04T13:02:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkdPXzdrXzhlaWRN,Audio Science - Tales Of The Unknown (1996),2019-12-01T05:13:51.480208+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:61Uo4Ljd4A9Yu1OhfabQgB
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-11T00:29:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlVHdl9XckRQUWxN,Modus Vivendi - Modus Vivendi (Fade In Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-12T21:11:46.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmwtdHBRZFg2SGpz,Loop 82 - Bleed (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-12T21:26:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlgxR1A2MWJfSGRF,Bigeneric - Venydia (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-13T12:21:37.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdZM1hHa3pmUnQw,Bigeneric - Atrex (hypnotic Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-16T03:23:37.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkFpaGhNVUZ4eDE4,EQV - Idacs (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-16T03:43:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdFTUF4X1RRdFNN,EQV - Stratosphere (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-16T03:53:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnNkamtoZWZxMzA4,EQV - Ti Si Sav Moj Bol (Special Itemix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-19T14:58:37.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmprT2R2YjlaV0o4,Nihilist - Cryogen (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-25T15:40:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk02bXpCMldmcTFJ,Mike Perras - Beginning Of Life (1991),2019-12-01T05:13:53.400309+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6Pzau0wySKMQ9SbWuJUMyx
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-25T15:48:54.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFZLXU3T3k1bm4w,Liaisons D. - He Chilled Out (Move Club Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-27T01:07:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmlvM3BuRGV6VlVZ,Loop 82 - Fall In 2 (1995),2019-12-01T05:13:54.220205+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3bGu1qQCpmIpPZ1G7szEpW
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-27T01:35:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnR2OEFLTHJjT0hn,Khetama - Trancelate (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-10-27T01:44:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmV1MnN4SjRocW9F,Khetama - Rotation (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-02T00:53:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlk5Um1vd2J0aVE0,Drax - Ghost Machines,2019-11-02T12:58:22.026791+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3sAtsnzZePYxmjgX5GE9dQ
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-02T01:00:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLklMZlEtNjN5ODEw,Morganistic - Wonder (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-02T01:07:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmMwV1R2VzNwUlZN,Drax Ltd. I - Parnophelia (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-02T01:19:35.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjVGMjJ5R2xFX1Jr,Whoosh! - Sometimes (Somedub),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-06T00:26:42.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnFBUEdLRWRwUm9z,Illegal District - Dirty Life (Back To Venom Mix),2019-11-02T12:58:22.896108+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4a1F6vhN88fgGxDkQHeJe7
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-09T01:59:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk1ndlo2dWE2LXlz,Something Wonderful - Ionantha (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-09T02:10:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkVtWGpfNWpLeFJz,MCMLXV - Untitled (2001),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-09T02:28:36.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLi1xWlNnaVZkOTQ0,Stryke - Ascend (1997),2019-12-01T05:13:55.980237+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:463y1Bl7FFBS5f857CwWtJ
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-09T02:36:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjVlUkxXR2ZMU2lz,Trance Uber Alles - Ich Schalte (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-09T03:08:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkM1T2w4WWppdERN,Being - Gonk (Orlando Voorn Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-09T03:52:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjlhWG9OQU1hTG9j,Being - Sular One (Insync Vs. Mysteron Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-13T03:36:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkh4c3hoSU9GbERV,Secret Mark - Replay (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-14T23:38:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjgtYXJ4OGJQbkZR,Heavenly Music Corporation - Octal (1996),2019-12-01T05:13:57.260232+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3QsUdyLGXWcLekrytEHSqc
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-15T04:32:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLl9Hcks0UTJwZmMw,Boris Petrovic - Fat Freddy's Meditation (unreleased),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-17T05:40:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmN2YUhBa21LdUJJ,Human Beings - Phase (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-17T05:52:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmZhRmlvWFpSTVhR,Biotrans - Frehnor (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-17T05:53:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBHS2daNmxxLWlN,Black Scorpion - Teknitron (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-17T06:10:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmN3Um9xdENNNnJv,Pluto - Anna Two (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-17T06:15:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLi1Xb0ZtUVllV2pr,Orenok - Angkor Vat (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-17T16:47:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlEtVE5YNXRmY0tR,Atlas - Compass Error (South) & The Diceman - Quad (Live At Shebbey Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-18T00:54:54.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFJWVV6T09FZ21r,Eyetek - Moonshine (I Eye Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-22T23:28:40.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLllaaGdyUUJ5Y3Aw,Siddhartha - Welcome (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-27T19:43:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmJkTXFLTTJUdFJJ,Exorcism - Three (After 6 A.M. Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-11-27T19:49:28.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLklyVGUyd01Uci1V,Edwards & Armani - Desert Silence (Extended),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-02T19:07:09.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkJ4M2hvcVFselRj,Matrix - Train Of Thought (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-02T21:11:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjlIUVdQbC03blJn,Minimal Vision - Cyclops (1993),2019-11-02T12:58:26.848276+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0GGmJpZYkR7IKZPcuMvwcD
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-02T21:35:47.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkF4YVoyRkpNZ1Fj,Minimal Vision - Sea Bird (1993),2019-11-02T12:58:27.695738+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:01bYmK35RRa2zwdsb3Ppto
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-04T03:14:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlh5Q25KblVkSERV,Euphorhythm - Sehnsucht / Lovesick (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-04T03:28:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkZNNkpCbjZTYUpZ,Euphorhythm - I'm In Trance With You (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-04T14:17:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZfSW8tUVd5XzRF,Neutron 9000 - Nab (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-04T14:19:24.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnRUSHRpVHduMFJN,Biochip C. - Shark I (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-05T00:20:37.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkQ1T2FhbWNJZjEw,Neutron 9000 - Lady Burning Sky (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-09T06:08:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmUyalRQcWl3ZHFr,Metro Dade - The Andor Voyage (1995),2019-12-01T05:14:00.660236+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0fptOCFVTyBk2iWGsOYFyD
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-19T00:20:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmpzNXFGdDJQblZj,Resistance D. - Throm 03 (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-19T00:23:09.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhHR1ItV1lrVV80,Nico - Darkstar (Midnight Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-19T00:26:42.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLldHZUt0djQ2MkFF,Dreamplant - Traumzeit (Hypnotic Vocal Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-12-19T22:44:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjFLVHNZSmczVTRJ,Aura - Caterpillar (Kilner Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-06T04:48:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJIY0VBQ1M4QVlv,Surge - Transistory Charm (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-07T01:24:09.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkhKV0l3Zi14MWpV,Unknown old school techno-trance gem 1993-1994 (full track),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-07T01:41:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnVSeUhDNldNOThZ,Unknown acid techno-trance 1993-1994 (full track),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-07T02:10:00.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmdUNFZVZUFXUlVF,Unknown old school trance treasure 1993-1994 (full track),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-09T06:16:54.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLi1fRlhnX1dJdEFB,Masayuki Kurihara - Spirits Dancing (Dub Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-09T07:22:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlE4aFBiM2VzYTFR,Buddhastick Transparent - Spiral Castle In The Air (Gaia Edit),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-12T02:14:07.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnpKbTBXX0ktQ1pj,Kazimir feat. Carol C - Memories (2000),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-12T04:12:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnRHWHN6TVVRWHhJ,Psychick Warriors Ov Gaia - Obsidian (Deconstructure),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-13T05:24:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjRObmk1dDhZTkNV,Pon Farr - Farr 1 (Parallax Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-15T03:37:52.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnRvem5sZ2ROZUtn,hypnotic - Le Voyage De Melicia (old school ambient-trance mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-16T02:50:36.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkpxMndvTFZQRXhV,Mystic Force vs. Effective Force - Everglade (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-17T07:35:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNxT09iWkZINzE4,hypnotic - Shining (classy old school techno mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-22T03:10:05.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlhLS2VXX3lORE5R,hypnotic - Move Your Acid (1987-1991 deep house/acid house classics mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-23T21:56:04.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjFybXV0ZDFkRkY0,Quadripart - Follow Your Heart (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-23T23:03:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlFhMVBjS0JSZGRv,Indus - Ether Explorer (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-30T12:27:11.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkktUE81d01qMGxB,Marzipan & Mustard - Trouble Shooting (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-31T07:02:40.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmpXUEpUckVxTU1B,The Bionaut - Everybody's Kissing Everyone (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-31T07:16:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkJNZS1qdXYxTlIw,L-Dopa - Feel Your Need (Yo Yo Jono Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-31T08:29:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRra0x3RWltSllj,Underworld - Spoon Deep (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-03-31T08:42:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkhja0V4RXhtTHFV,Underworld - Dark Hard (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T01:22:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRodnVfdS1RSHpv,Wild West - Citric (Original Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T04:23:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlJ1UVJ5R1Q3YWQw,The Sequencer feat. Atropin - Earth Flakes (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T05:29:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmk5bWNfazFPa0pF,Fred Giannelli - Telepathic Space Grass (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T07:23:40.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjVZaURROVdoLTk4,Astral Matrix - Chroma (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T07:37:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm9oSFRRc0JKWEZR,Darin Marshall - 7th Hour (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T08:05:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFLTF9Xc2w0UWJV,Eclipse - Delta-9-T (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T08:42:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlFmUkVXNjhCTGk0,Syncrotron - Molecular Analizer (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T08:50:52.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjk0Yk1pck45YWpj,Syncrotron - Deep Thought (Basic),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T12:33:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk9KemlhdkN4MjlV,Astra Gart - Liquid Renown (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T12:49:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjZLcVpPOThEejhn,M.U.T.E. - Galaxy (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-03T13:45:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm9oV0ZjMUdPUGk4,C.P.U. - Out Of Sync (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-06T10:35:21.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmpCUklXZDkybXRR,Microcomposer - Falling On Soft (1994),,,
